date,time,brightness,altitude,azimuth,satellite,distance to flare centre,brightness at flare centre,sun altitude,city,country,latitude,longitude,
Mar 24, 08:54:06,-1.3,59°,16° (NNE),Iridium 21,23 km (W),-8.3,-8°,Hobart,Tasmania,-42.87,147.32,
Mar 24, 19:29:35,-7.4,50°,0° (N),Iridium 18,4 km (E),-8.1,-10°,Hobart,Tasmania,-42.87,147.32,
Mar 25, 08:48:05,-1.0,58°,20° (NNE),Iridium 70,26 km (E),-8.3,-7°,Hobart,Tasmania,-42.87,147.32,
Mar 26, 08:42:03,-0.1,57°,18° (NNE),Iridium 64,34 km (E),-8.2,-6°,Hobart,Tasmania,-42.87,147.32,
Mar 26, 19:03:08,-2.2,49°,347° (NNW),Iridium 39,17 km (E),-8.2,-15°,Hobart,Tasmania,-42.87,147.32,
Mar 26, 19:19:07,-0.5,49°,358° (N),Iridium 41,30 km (E),-8.0,-12°,Hobart,Tasmania,-42.87,147.32,
Mar 27, 19:16:32,-8.0,48°,352° (N),Iridium 18,1 km (W),-8.1,-13°,Hobart,Tasmania,-42.87,147.32,
Mar 28, 18:32:43,-3.4,44°,327° (NNW),Iridium 82,22 km (W),-8.3,-21°,Hobart,Tasmania,-42.87,147.32,
Mar 29, 19:10:09,0.3,46°,344° (NNW),Iridium 98,41 km (W),-8.0,-14°,Hobart,Tasmania,-42.87,147.32,
Mar 23, 10:35:18,-3.0,39°,4° (N),Iridium 14,13 km (W),-7.6,-14°,Nagasaki,Japan,32.8,129.95,
Mar 23, 19:14:32,-6.8,13°,6° (N),Iridium 40,6 km (W),-6.9,-27°,Nagasaki,Japan,32.8,129.95,
Mar 24, 10:29:09,-7.5,41°,4° (N),Iridium 66,3 km (W),-7.7,-12°,Nagasaki,Japan,32.8,129.95,
Mar 25, 10:23:00,0.6,42°,6° (N),Iridium 21,44 km (E),-7.8,-11°,Nagasaki,Japan,32.8,129.95,
Mar 29, 20:21:23,-1.7,32°,15° (NNE),Iridium 81,22 km (E),-7.2,-11°,Nagasaki,Japan,32.8,129.95,
Mar 23, 19:40:08,0.1,37°,359° (N),Iridium 67,36 km (W),-7.4,-11°,Manchester,England,53.5,-2.25,
Mar 24, 02:57:12,-6.7,11°,109° (ESE),Iridium 40,32 km (E),-6.8,-26°,Manchester,England,53.5,-2.25,
Mar 24, 19:33:57,-0.8,39°,358° (N),Iridium 72,26 km (W),-7.5,-10°,Manchester,England,53.5,-2.25,
Mar 25, 05:18:49,-1.7,35°,21° (NNE),Iridium 39,21 km (E),-7.3,-7°,Manchester,England,53.5,-2.25,
Mar 25, 19:27:47,-3.5,40°,359° (N),Iridium 62,11 km (W),-7.6,-9°,Manchester,England,53.5,-2.25,
Mar 26, 19:21:36,-7.5,42°,359° (N),Iridium 65,2 km (W),-7.6,-8°,Manchester,England,53.5,-2.25,
Mar 27, 19:15:26,-1.5,44°,360° (N),Iridium 68,22 km (E),-7.7,-7°,Manchester,England,53.5,-2.25,
Mar 29, 02:06:50,0.8,16°,120° (ESE),Iridium 84,228 km (W),-6.5,-28°,Manchester,England,53.5,-2.25,
Mar 30, 03:10:41,-0.9,11°,97° (E),Iridium 82,213 km (W),-6.4,-22°,Manchester,England,53.5,-2.25,
Mar 24, 00:04:13,0.2,51°,12° (NNE),Iridium 65,37 km (W),-8.1,-12°,Lima,Peru,-12.0,-77.03,
Mar 24, 09:54:37,-7.2,38°,349° (N),Iridium 82,2 km (W),-8.1,-20°,Lima,Peru,-12.0,-77.03,
Mar 24, 23:58:10,-2.9,50°,15° (NNE),Iridium 68,15 km (E),-8.1,-11°,Lima,Peru,-12.0,-77.03,
Mar 27, 10:23:10,-0.5,42°,359° (N),Iridium 98,31 km (W),-7.8,-13°,Lima,Peru,-12.0,-77.03,
Mar 23, 16:30:40,-0.3,46°,17° (NNE),Iridium 72,34 km (E),-8.0,-13°,Nairobi,Kenya,-1.42,36.92,
Mar 27, 16:15:25,0.0,50°,3° (N),Iridium 70,33 km (W),-8.0,-9°,Nairobi,Kenya,-1.42,36.92,
Mar 28, 16:09:19,-0.6,50°,0° (N),Iridium 64,28 km (W),-8.0,-8°,Nairobi,Kenya,-1.42,36.92,
Mar 29, 02:37:35,0.1,37°,5° (N),Iridium 98,37 km (E),-7.5,-15°,Nairobi,Kenya,-1.42,36.92,
Mar 29, 16:03:13,-7.9,51°,1° (N),Iridium 67,3 km (E),-8.0,-7°,Nairobi,Kenya,-1.42,36.92,
Mar 30, 02:34:02,-2.9,36°,0° (N),Iridium 18,15 km (W),-7.6,-16°,Nairobi,Kenya,-1.42,36.92,
Mar 23, 10:08:36,-5.7,38°,5° (N),Iridium 75,7 km (E),-7.6,-14°,Nagoya,Japan,35.12,136.93,
Mar 24, 10:02:25,-2.2,40°,5° (N),Iridium 14,19 km (E),-7.7,-12°,Nagoya,Japan,35.12,136.93,
Mar 25, 09:56:16,-0.9,42°,4° (N),Iridium 66,27 km (E),-7.8,-11°,Nagoya,Japan,35.12,136.93,
Mar 24, 22:29:18,0.8,57°,11° (N),Iridium 72,43 km (W),-8.2,-9°,Montevideo,Uruguay,-34.88,-56.17,
Mar 25, 08:22:08,-0.5,46°,341° (NNW),Iridium 82,26 km (E),-8.3,-19°,Montevideo,Uruguay,-34.88,-56.17,
Mar 25, 09:02:17,-0.9,48°,2° (N),Iridium 15,26 km (E),-8.0,-11°,Montevideo,Uruguay,-34.88,-56.17,
Mar 25, 22:23:17,-4.3,56°,13° (NNE),Iridium 62,9 km (W),-8.2,-8°,Montevideo,Uruguay,-34.88,-56.17,
Mar 26, 09:00:22,-1.0,47°,355° (N),Iridium 80,26 km (W),-8.0,-12°,Montevideo,Uruguay,-34.88,-56.17,
Mar 26, 22:17:14,-2.0,55°,13° (NNE),Iridium 65,19 km (E),-8.2,-7°,Montevideo,Uruguay,-34.88,-56.17,
Mar 28, 08:49:16,-3.6,46°,354° (N),Iridium 15,11 km (E),-8.0,-14°,Montevideo,Uruguay,-34.88,-56.17,
Mar 28, 18:12:59,0.8,45°,354° (N),Iridium 65,42 km (W),-7.7,-7°,Munich,Germany,48.13,11.58,
Mar 29, 03:57:00,-1.9,27°,19° (NNE),Iridium 39,23 km (E),-6.9,-11°,Munich,Germany,48.13,11.58,
Mar 29, 04:22:43,0.4,35°,18° (NNE),Iridium 80,44 km (W),-7.3,-7°,Munich,Germany,48.13,11.58,
Mar 23, 18:33:54,-1.4,37°,0° (N),Iridium 75,22 km (W),-7.5,-12°,Venice,Italy,45.43,12.33,
Mar 24, 18:27:42,-2.4,39°,360° (N),Iridium 14,16 km (W),-7.6,-11°,Venice,Italy,45.43,12.33,
Mar 25, 03:54:12,0.9,27°,16° (NNE),Iridium 82,42 km (E),-7.6,-13°,Venice,Italy,45.43,12.33,
Mar 25, 18:21:31,-3.0,41°,359° (N),Iridium 66,13 km (W),-7.6,-10°,Venice,Italy,45.43,12.33,
Mar 26, 18:15:21,-1.4,43°,1° (N),Iridium 21,23 km (E),-7.7,-9°,Venice,Italy,45.43,12.33,
Mar 28, 04:20:49,0.6,34°,20° (NNE),Iridium 81,44 km (E),-7.2,-7°,Venice,Italy,45.43,12.33,
Mar 29, 03:56:12,-4.2,28°,17° (NNE),Iridium 39,12 km (W),-7.0,-11°,Venice,Italy,45.43,12.33,
Mar 23, 12:30:35,-0.8,37°,2° (N),Iridium 64,28 km (E),-7.5,-11°,Irkutsk,Russia,52.5,104.33,
Mar 24, 12:24:23,0.2,39°,2° (N),Iridium 67,37 km (E),-7.6,-10°,Irkutsk,Russia,52.5,104.33,
Mar 24, 19:52:51,-2.9,13°,111° (ESE),Iridium 40,25 km (W),-6.9,-26°,Irkutsk,Russia,52.5,104.33,
Mar 24, 00:19:27,-3.6,45°,10° (N),Iridium 66,11 km (W),-7.9,-13°,Panama City,Panama,8.97,-79.53,
Mar 25, 00:13:23,0.9,45°,13° (NNE),Iridium 21,47 km (E),-8.0,-12°,Panama City,Panama,8.97,-79.53,
Mar 25, 10:45:46,0.8,42°,6° (N),Iridium 18,45 km (W),-7.8,-9°,Panama City,Panama,8.97,-79.53,
Mar 27, 10:15:00,-7.4,34°,3° (N),Iridium 39,2 km (E),-7.6,-16°,Panama City,Panama,8.97,-79.53,
Mar 29, 23:51:57,-0.2,50°,356° (N),Iridium 14,30 km (W),-7.9,-7°,Panama City,Panama,8.97,-79.53,
Mar 24, 02:56:52,-2.9,11°,109° (ESE),Iridium 40,25 km (W),-6.8,-26°,Birmingham,England,52.42,-1.92,
Mar 25, 05:18:30,-7.2,35°,20° (NNE),Iridium 39,3 km (E),-7.3,-7°,Birmingham,England,52.42,-1.92,
Mar 26, 19:21:19,0.5,42°,356° (N),Iridium 65,38 km (W),-7.6,-8°,Birmingham,England,52.42,-1.92,
Mar 27, 19:15:09,-2.9,43°,357° (N),Iridium 68,13 km (W),-7.7,-7°,Birmingham,England,52.42,-1.92,
Mar 28, 19:08:59,-4.7,45°,358° (N),Iridium 75,8 km (E),-7.8,-6°,Birmingham,England,52.42,-1.92,
Mar 29, 19:02:49,-3.9,47°,357° (N),Iridium 14,10 km (E),-7.8,-5°,Birmingham,England,52.42,-1.92,
Mar 30, 03:10:21,0.2,11°,98° (E),Iridium 82,296 km (W),-6.4,-22°,Birmingham,England,52.42,-1.92,
Mar 24, 19:05:49,0.8,38°,358° (N),Iridium 67,44 km (W),-7.5,-11°,Brussels,Belgium,50.87,4.37,
Mar 25, 05:14:46,-6.9,41°,21° (NNE),Iridium 41,5 km (W),-7.5,-4°,Brussels,Belgium,50.87,4.37,
Mar 25, 18:59:38,-0.2,40°,358° (N),Iridium 72,32 km (W),-7.6,-10°,Brussels,Belgium,50.87,4.37,
Mar 26, 18:53:28,-2.7,42°,358° (N),Iridium 62,14 km (W),-7.6,-8°,Brussels,Belgium,50.87,4.37,
Mar 27, 04:17:13,-0.5,27°,16° (NNE),Iridium 82,35 km (W),-7.6,-12°,Brussels,Belgium,50.87,4.37,
Mar 27, 18:47:17,-7.5,44°,358° (N),Iridium 65,3 km (W),-7.7,-7°,Brussels,Belgium,50.87,4.37,
Mar 24, 04:20:43,-1.7,38°,14° (NNE),Iridium 39,22 km (W),-7.6,-8°,Naples,Italy,40.83,14.25,
Mar 24, 18:17:16,0.0,40°,360° (N),Iridium 62,34 km (W),-7.6,-12°,Naples,Italy,40.83,14.25,
Mar 25, 18:11:05,-2.3,41°,360° (N),Iridium 65,17 km (W),-7.7,-10°,Naples,Italy,40.83,14.25,
Mar 26, 18:04:56,-2.0,43°,1° (N),Iridium 68,19 km (E),-7.7,-9°,Naples,Italy,40.83,14.25,
Mar 23, 10:12:59,-0.6,49°,20° (NNE),Iridium 62,31 km (E),-8.1,-12°,Darwin,Australia,-12.47,130.85,
Mar 28, 09:51:42,0.2,52°,1° (N),Iridium 67,35 km (W),-8.0,-8°,Darwin,Australia,-12.47,130.85,
Mar 29, 09:45:38,-8.0,52°,2° (N),Iridium 72,2 km (W),-8.1,-7°,Darwin,Australia,-12.47,130.85,
Mar 24, 11:14:37,-3.6,41°,3° (N),Iridium 75,11 km (W),-7.7,-13°,Nanjing (Nanking),China,32.05,118.88,
Mar 25, 11:08:27,-7.6,42°,3° (N),Iridium 14,2 km (E),-7.7,-11°,Nanjing (Nanking),China,32.05,118.88,
Mar 26, 11:02:18,-3.6,44°,3° (N),Iridium 66,12 km (E),-7.8,-10°,Nanjing (Nanking),China,32.05,118.88,
Mar 26, 21:04:22,-4.5,32°,12° (NNE),Iridium 39,8 km (E),-7.3,-13°,Nanjing (Nanking),China,32.05,118.88,
Mar 27, 21:18:07,-1.9,36°,16° (NNE),Iridium 18,20 km (E),-7.4,-9°,Nanjing (Nanking),China,32.05,118.88,
Mar 25, 11:43:04,-4.8,49°,11° (N),Iridium 68,7 km (W),-8.1,-11°,Jakarta,Indonesia,-6.27,106.8,
Mar 26, 11:37:00,0.4,49°,13° (NNE),Iridium 75,41 km (E),-8.1,-10°,Jakarta,Indonesia,-6.27,106.8,
Mar 27, 21:48:05,0.3,36°,353° (N),Iridium 39,40 km (W),-7.7,-18°,Jakarta,Indonesia,-6.27,106.8,
Mar 23, 18:32:00,-7.2,36°,3° (N),Iridium 72,2 km (W),-7.3,-8°,Hammerfest,Norway,70.63,23.63,
Mar 23, 22:26:49,0.0,25°,284° (WNW),Iridium 25,78 km (W),-7.0,-18°,Hammerfest,Norway,70.63,23.63,
Mar 24, 00:08:26,0.3,22°,87° (E),Iridium 10,98 km (E),-6.6,-16°,Hammerfest,Norway,70.63,23.63,
Mar 24, 00:17:34,-6.5,23°,89° (E),Iridium 54,10 km (E),-6.7,-16°,Hammerfest,Norway,70.63,23.63,
Mar 24, 00:26:47,-0.9,25°,92° (E),Iridium 12,67 km (W),-6.8,-16°,Hammerfest,Norway,70.63,23.63,
Mar 24, 01:34:19,-5.8,10°,18° (NNE),Iridium 40,2 km (W),-5.8,-12°,Hammerfest,Norway,70.63,23.63,
Mar 24, 04:08:15,-7.1,40°,136° (SE),Iridium 66,3 km (W),-7.3,-1°,Hammerfest,Norway,70.63,23.63,
Mar 24, 18:25:49,-7.2,38°,3° (N),Iridium 62,3 km (W),-7.4,-8°,Hammerfest,Norway,70.63,23.63,
Mar 24, 22:17:02,-2.6,27°,285° (WNW),Iridium 11,38 km (E),-7.0,-18°,Hammerfest,Norway,70.63,23.63,
Mar 24, 22:39:13,-0.4,51°,219° (SW),Iridium 60,35 km (E),-8.3,-18°,Hammerfest,Norway,70.63,23.63,
Mar 24, 22:47:57,0.7,48°,227° (SW),Iridium 31,47 km (W),-8.2,-18°,Hammerfest,Norway,70.63,23.63,
Mar 25, 00:11:30,0.6,23°,90° (E),Iridium 83,102 km (E),-6.7,-16°,Hammerfest,Norway,70.63,23.63,
Mar 25, 00:20:34,-3.7,25°,93° (E),Iridium 86,25 km (E),-6.8,-15°,Hammerfest,Norway,70.63,23.63,
Mar 25, 00:29:45,-0.7,27°,94° (E),Iridium 50,67 km (W),-6.9,-15°,Hammerfest,Norway,70.63,23.63,
Mar 25, 18:19:38,-4.4,40°,2° (N),Iridium 65,9 km (W),-7.5,-7°,Hammerfest,Norway,70.63,23.63,
Mar 25, 19:31:19,-0.5,22°,357° (N),Iridium 49,19 km (W),-9.7,-12°,Hammerfest,Norway,70.63,23.63,
Mar 25, 20:36:07,-4.5,9°,2° (N),Iridium 23,18 km (E),-6.6,-15°,Hammerfest,Norway,70.63,23.63,
Mar 25, 21:56:44,-4.4,25°,288° (WNW),Iridium 46,48 km (E),-7.1,-17°,Hammerfest,Norway,70.63,23.63,
Mar 25, 22:18:42,-4.3,26°,287° (WNW),Iridium 22,22 km (E),-7.0,-17°,Hammerfest,Norway,70.63,23.63,
Mar 25, 22:20:30,-4.8,26°,288° (WNW),Iridium 11,20 km (E),-6.9,-17°,Hammerfest,Norway,70.63,23.63,
Mar 25, 23:45:12,-1.5,50°,152° (SSE),Iridium 61,24 km (E),-8.2,-16°,Hammerfest,Norway,70.63,23.63,
Mar 26, 00:14:30,0.6,25°,92° (E),Iridium 52,96 km (E),-6.8,-15°,Hammerfest,Norway,70.63,23.63,
Mar 26, 00:23:39,-5.9,27°,95° (E),Iridium 53,13 km (E),-6.9,-15°,Hammerfest,Norway,70.63,23.63,
Mar 26, 00:32:45,-0.4,30°,98° (E),Iridium 84,67 km (W),-7.1,-15°,Hammerfest,Norway,70.63,23.63,
Mar 26, 01:13:13,-2.7,26°,98° (E),Iridium 40,31 km (E),-7.6,-13°,Hammerfest,Norway,70.63,23.63,
Mar 26, 01:16:41,-2.3,33°,110° (ESE),Iridium 13,12 km (W),-8.2,-12°,Hammerfest,Norway,70.63,23.63,
Mar 26, 18:13:28,-7.4,41°,2° (N),Iridium 68,3 km (W),-7.5,-6°,Hammerfest,Norway,70.63,23.63,
Mar 26, 19:24:03,-3.7,25°,358° (N),Iridium 3,7 km (W),-10.1,-11°,Hammerfest,Norway,70.63,23.63,
Mar 26, 19:45:53,-9.0,24°,271° (W),Iridium 49,3 km (E),-10.0,-12°,Hammerfest,Norway,70.63,23.63,
Mar 26, 20:26:58,1.0,10°,1° (N),Iridium 23,73 km (W),-6.8,-14°,Hammerfest,Norway,70.63,23.63,
Mar 26, 22:14:00,-1.3,26°,290° (WNW),Iridium 25,59 km (E),-6.9,-17°,Hammerfest,Norway,70.63,23.63,
Mar 26, 22:22:49,-6.7,24°,292° (WNW),Iridium 76,9 km (W),-6.8,-17°,Hammerfest,Norway,70.63,23.63,
Mar 26, 22:36:15,-4.1,50°,227° (SW),Iridium 91,11 km (E),-8.2,-17°,Hammerfest,Norway,70.63,23.63,
Mar 26, 22:42:03,0.8,22°,298° (WNW),Iridium 47,116 km (W),-6.6,-17°,Hammerfest,Norway,70.63,23.63,
Mar 26, 23:38:09,0.4,55°,162° (SSE),Iridium 51,34 km (E),-9.4,-16°,Hammerfest,Norway,70.63,23.63,
Mar 26, 23:44:51,-7.4,52°,158° (SSE),Iridium 35,5 km (W),-8.3,-16°,Hammerfest,Norway,70.63,23.63,
Mar 27, 00:17:32,0.5,27°,95° (E),Iridium 54,86 km (E),-6.9,-15°,Hammerfest,Norway,70.63,23.63,
Mar 27, 00:26:56,-7.0,29°,98° (E),Iridium 12,2 km (E),-7.1,-14°,Hammerfest,Norway,70.63,23.63,
Mar 27, 00:41:32,-3.3,31°,105° (ESE),Iridium 90,37 km (E),-7.5,-14°,Hammerfest,Norway,70.63,23.63,
Mar 27, 01:07:04,0.7,14°,73° (ENE),Iridium 82,207 km (W),-6.4,-12°,Hammerfest,Norway,70.63,23.63,
Mar 27, 03:59:01,-7.4,44°,139° (SE),Iridium 65,3 km (E),-7.5,0°,Hammerfest,Norway,70.63,23.63,
Mar 27, 18:07:17,-7.6,43°,2° (N),Iridium 75,1 km (E),-7.6,-5°,Hammerfest,Norway,70.63,23.63,
Mar 27, 22:17:32,-0.1,25°,294° (WNW),Iridium 11,90 km (E),-6.8,-16°,Hammerfest,Norway,70.63,23.63,
Mar 27, 22:30:16,0.1,51°,227° (SW),Iridium 59,42 km (E),-8.2,-17°,Hammerfest,Norway,70.63,23.63,
Mar 27, 22:34:58,-3.7,49°,232° (SW),Iridium 31,13 km (W),-8.2,-17°,Hammerfest,Norway,70.63,23.63,
Mar 27, 22:39:24,0.5,47°,236° (SW),Iridium 60,47 km (W),-8.1,-16°,Hammerfest,Norway,70.63,23.63,
Mar 27, 23:43:23,-3.7,53°,161° (SSE),Iridium 7,12 km (W),-8.3,-16°,Hammerfest,Norway,70.63,23.63,
Mar 28, 00:20:34,0.1,29°,99° (E),Iridium 86,69 km (E),-7.1,-14°,Hammerfest,Norway,70.63,23.63,
Mar 28, 00:29:46,-4.7,31°,100° (E),Iridium 50,16 km (W),-7.2,-14°,Hammerfest,Norway,70.63,23.63,
Mar 28, 01:17:43,0.5,16°,77° (ENE),Iridium 82,154 km (W),-6.6,-11°,Hammerfest,Norway,70.63,23.63,
Mar 28, 03:40:00,-5.3,38°,26° (NNE),Iridium 41,7 km (W),-7.2,-1°,Hammerfest,Norway,70.63,23.63,
Mar 28, 18:01:07,-5.1,45°,1° (N),Iridium 14,7 km (W),-7.7,-4°,Hammerfest,Norway,70.63,23.63,
Mar 28, 19:41:56,-0.6,19°,356° (N),Iridium 23,19 km (W),-9.7,-11°,Hammerfest,Norway,70.63,23.63,
Mar 28, 22:13:19,0.9,20°,297° (WNW),Iridium 94,134 km (W),-6.8,-16°,Hammerfest,Norway,70.63,23.63,
Mar 28, 22:19:09,-0.5,24°,296° (WNW),Iridium 22,81 km (E),-6.8,-16°,Hammerfest,Norway,70.63,23.63,
Mar 28, 22:21:02,-0.3,24°,297° (WNW),Iridium 11,87 km (E),-6.7,-16°,Hammerfest,Norway,70.63,23.63,
Mar 28, 22:33:22,-3.1,48°,236° (SW),Iridium 45,15 km (W),-8.1,-16°,Hammerfest,Norway,70.63,23.63,
Mar 28, 22:39:19,-0.7,21°,303° (WNW),Iridium 25,77 km (W),-6.5,-16°,Hammerfest,Norway,70.63,23.63,
Mar 29, 00:23:41,-1.1,31°,101° (E),Iridium 53,45 km (E),-7.2,-14°,Hammerfest,Norway,70.63,23.63,
Mar 29, 00:32:47,-1.5,34°,104° (ESE),Iridium 84,40 km (W),-7.4,-13°,Hammerfest,Norway,70.63,23.63,
Mar 29, 03:31:34,-7.0,36°,26° (NNE),Iridium 18,3 km (E),-7.1,-2°,Hammerfest,Norway,70.63,23.63,
Mar 29, 21:55:09,-6.7,21°,300° (WNW),Iridium 46,44 km (E),-6.8,-16°,Hammerfest,Norway,70.63,23.63,
Mar 29, 22:27:18,-4.3,49°,237° (WSW),Iridium 32,11 km (E),-8.2,-16°,Hammerfest,Norway,70.63,23.63,
Mar 29, 22:42:40,-6.0,21°,307° (NW),Iridium 47,17 km (W),-6.5,-16°,Hammerfest,Norway,70.63,23.63,
Mar 29, 22:51:58,-0.6,20°,310° (NW),Iridium 11,83 km (W),-6.4,-16°,Hammerfest,Norway,70.63,23.63,
Mar 30, 00:27:09,-4.8,34°,104° (ESE),Iridium 12,13 km (E),-7.4,-13°,Hammerfest,Norway,70.63,23.63,
Mar 23, 09:09:55,-4.5,49°,16° (NNE),Iridium 66,8 km (W),-8.1,-13°,Port Moresby,Papua New Guinea,-9.42,147.13,
Mar 24, 19:39:07,-1.4,45°,3° (N),Iridium 18,23 km (W),-7.9,-10°,Port Moresby,Papua New Guinea,-9.42,147.13,
Mar 26, 19:28:48,-1.8,42°,1° (N),Iridium 41,21 km (W),-7.8,-12°,Port Moresby,Papua New Guinea,-9.42,147.13,
Mar 28, 08:48:39,0.6,51°,1° (N),Iridium 75,40 km (W),-8.0,-8°,Port Moresby,Papua New Guinea,-9.42,147.13,
Mar 29, 08:42:34,-1.6,51°,0° (N),Iridium 14,20 km (W),-8.0,-7°,Port Moresby,Papua New Guinea,-9.42,147.13,
Mar 23, 19:01:21,-2.5,38°,3° (N),Iridium 14,17 km (E),-7.6,-12°,Lyons,France,45.75,4.83,
Mar 24, 18:55:10,-1.9,40°,2° (N),Iridium 66,20 km (E),-7.6,-11°,Lyons,France,45.75,4.83,
Mar 27, 04:15:54,0.6,27°,13° (NNE),Iridium 82,48 km (W),-7.7,-14°,Lyons,France,45.75,4.83,
Mar 27, 04:58:29,-3.1,37°,20° (NNE),Iridium 81,14 km (E),-7.3,-6°,Lyons,France,45.75,4.83,
Mar 28, 04:55:26,-0.3,37°,18° (NNE),Iridium 80,34 km (W),-7.3,-7°,Lyons,France,45.75,4.83,
Mar 23, 17:07:14,-0.9,40°,3° (N),Iridium 62,26 km (W),-7.7,-14°,Cairo,Egypt,30.03,31.35,
Mar 24, 17:01:04,-7.6,41°,4° (N),Iridium 65,1 km (W),-7.7,-12°,Cairo,Egypt,30.03,31.35,
Mar 25, 16:54:56,0.5,42°,6° (N),Iridium 68,42 km (E),-7.8,-11°,Cairo,Egypt,30.03,31.35,
Mar 27, 03:13:57,-0.1,38°,12° (NNE),Iridium 81,36 km (W),-7.5,-9°,Cairo,Egypt,30.03,31.35,
Mar 26, 05:26:41,-4.3,39°,19° (NNE),Iridium 15,9 km (E),-7.4,-6°,Bordeaux,France,44.83,-0.52,
Mar 27, 19:03:51,0.6,44°,356° (N),Iridium 67,40 km (W),-7.7,-8°,Bordeaux,France,44.83,-0.52,
Mar 28, 04:26:46,-0.2,22°,16° (NNE),Iridium 82,35 km (E),-7.3,-15°,Bordeaux,France,44.83,-0.52,
Mar 28, 05:13:32,-2.2,35°,19° (NNE),Iridium 41,18 km (E),-7.2,-7°,Bordeaux,France,44.83,-0.52,
Mar 28, 18:57:42,-1.1,45°,356° (N),Iridium 72,23 km (W),-7.7,-7°,Bordeaux,France,44.83,-0.52,
Mar 29, 18:51:34,-7.7,47°,356° (N),Iridium 62,2 km (W),-7.8,-5°,Bordeaux,France,44.83,-0.52,
Mar 23, 17:05:35,-0.4,36°,359° (N),Iridium 70,30 km (W),-7.4,-11°,Moscow,Russia,55.75,37.6,
Mar 24, 16:59:22,0.6,38°,358° (N),Iridium 64,41 km (W),-7.4,-10°,Moscow,Russia,55.75,37.6,
Mar 24, 23:48:51,-2.1,13°,115° (ESE),Iridium 90,176 km (E),-6.8,-26°,Moscow,Russia,55.75,37.6,
Mar 25, 00:31:07,0.8,20°,111° (ESE),Iridium 40,125 km (W),-7.4,-22°,Moscow,Russia,55.75,37.6,
Mar 25, 16:53:10,0.0,40°,357° (N),Iridium 67,35 km (W),-7.5,-9°,Moscow,Russia,55.75,37.6,
Mar 25, 23:14:02,-1.0,10°,108° (ESE),Iridium 12,148 km (W),-6.0,-29°,Moscow,Russia,55.75,37.6,
Mar 26, 16:47:00,-0.8,41°,357° (N),Iridium 72,26 km (W),-7.6,-8°,Moscow,Russia,55.75,37.6,
Mar 26, 23:07:32,-6.0,9°,110° (ESE),Iridium 86,8 km (W),-6.0,-29°,Moscow,Russia,55.75,37.6,
Mar 26, 23:16:56,-3.0,11°,111° (ESE),Iridium 50,83 km (W),-6.1,-28°,Moscow,Russia,55.75,37.6,
Mar 26, 23:26:31,-0.2,14°,112° (ESE),Iridium 56,177 km (W),-6.3,-27°,Moscow,Russia,55.75,37.6,
Mar 27, 00:13:42,-0.7,17°,113° (ESE),Iridium 40,96 km (E),-7.2,-23°,Moscow,Russia,55.75,37.6,
Mar 27, 16:40:51,-3.2,43°,357° (N),Iridium 62,12 km (W),-7.7,-7°,Moscow,Russia,55.75,37.6,
Mar 27, 23:10:41,-3.5,10°,112° (ESE),Iridium 53,51 km (E),-6.1,-28°,Moscow,Russia,55.75,37.6,
Mar 27, 23:20:00,-6.2,13°,114° (ESE),Iridium 84,26 km (W),-6.3,-28°,Moscow,Russia,55.75,37.6,
Mar 27, 23:29:23,-0.7,16°,116° (ESE),Iridium 10,137 km (W),-6.5,-27°,Moscow,Russia,55.75,37.6,
Mar 28, 02:43:22,-4.3,37°,22° (NNE),Iridium 81,10 km (W),-7.3,-5°,Moscow,Russia,55.75,37.6,
Mar 28, 16:34:40,-6.9,45°,357° (N),Iridium 65,4 km (W),-7.7,-6°,Moscow,Russia,55.75,37.6,
Mar 28, 23:04:22,0.0,10°,114° (ESE),Iridium 54,162 km (E),-6.1,-28°,Moscow,Russia,55.75,37.6,
Mar 28, 23:14:09,-1.6,13°,116° (ESE),Iridium 12,100 km (E),-6.3,-28°,Moscow,Russia,55.75,37.6,
Mar 28, 23:32:37,-0.1,19°,118° (ESE),Iridium 83,136 km (W),-6.7,-26°,Moscow,Russia,55.75,37.6,
Mar 28, 23:49:28,-0.4,23°,124° (SE),Iridium 90,26 km (W),-7.4,-25°,Moscow,Russia,55.75,37.6,
Mar 29, 23:07:30,0.9,12°,118° (ESE),Iridium 86,226 km (E),-6.3,-28°,Moscow,Russia,55.75,37.6,
Mar 29, 23:16:59,-1.0,15°,118° (ESE),Iridium 50,107 km (E),-6.4,-27°,Moscow,Russia,55.75,37.6,
Mar 29, 23:26:40,-6.5,18°,119° (ESE),Iridium 56,24 km (W),-6.7,-26°,Moscow,Russia,55.75,37.6,
Mar 29, 23:35:46,0.7,22°,121° (ESE),Iridium 52,154 km (W),-6.9,-26°,Moscow,Russia,55.75,37.6,
Mar 30, 01:37:57,0.6,18°,20° (NNE),Iridium 82,55 km (E),-6.9,-13°,Moscow,Russia,55.75,37.6,
Mar 30, 02:29:18,-6.8,33°,22° (NNE),Iridium 41,5 km (W),-7.0,-6°,Moscow,Russia,55.75,37.6,
Mar 24, 10:27:34,-2.6,43°,11° (N),Iridium 98,15 km (E),-7.7,-9°,Bogotá,Colombia,4.53,-74.25,
Mar 24, 23:53:47,0.7,47°,6° (N),Iridium 67,42 km (W),-8.0,-12°,Bogotá,Colombia,4.53,-74.25,
